ref,station_distance,pub_date,studio,n_rooms,area,floor,mcc,circle,center_distance,y
/moskva/kvartiry/1-k_kvartira_37.9_m_317_et._1231991916,5,2020-08-05,0,1,38,3,0,0,11.543072929572398,0.9210526315789473
/moskva/kvartiry/1-k_kvartira_37.9_m_514_et._1960862175,5,2020-08-11,0,1,38,5,0,0,23.933374800007574,0.8421052631578947
/moskva/kvartiry/1-k_kvartira_37.9_m_917_et._1968650957,12,2020-08-05,0,1,38,9,0,0,12.844090430537948,0.631578947368421
/moskva/kvartiry/1-k_kvartira_37_m_1012_et._1969076101,7,2020-08-13,0,1,37,10,0,0,8.168661268245879,1.2972972972972974
/moskva/kvartiry/1-k_kvartira_37_m_1014_et._1946342696,9,2020-08-01,0,1,37,10,0,0,11.192041397390943,1.4054054054054055
/moskva/kvartiry/1-k_kvartira_37_m_1014_et._1966553581,9,2020-08-14,0,1,37,10,0,0,10.738613232563797,0.9459459459459459
/moskva/kvartiry/1-k_kvartira_37_m_1016_et._1700269999,8,2020-08-08,0,1,37,10,0,0,13.150648526100182,0.8108108108108109
/moskva/kvartiry/1-k_kvartira_37_m_1016_et._1954152869,4,2020-08-07,0,1,37,10,0,0,4.041818546236015,1.2162162162162162
/moskva/kvartiry/1-k_kvartira_37_m_1016_et._1963097428,1,2020-08-07,0,1,37,10,0,0,5.393321360196851,1.2162162162162162
/moskva/kvartiry/1-k_kvartira_37_m_1016_et._1968313013,7,2020-08-06,0,1,37,10,0,0,17.396838684991508,0.8918918918918919
/moskva/kvartiry/1-k_kvartira_37_m_1016_et._1968728475,5,2020-08-05,0,1,37,10,0,1,3.206879437508212,1.4594594594594594
/moskva/kvartiry/1-k_kvartira_37_m_1017_et._1856878181,6,2020-08-03,0,1,37,10,0,0,12.86651739103494,0.8648648648648649
/moskva/kvartiry/1-k_kvartira_37_m_1017_et._1955559215,3,2020-08-01,0,1,37,10,0,0,9.729694893901524,1.054054054054054
/moskva/kvartiry/1-k_kvartira_37_m_1017_et._1961414161,3,2020-08-11,0,1,37,10,0,0,9.729694893901524,1.054054054054054
/moskva/kvartiry/1-k_kvartira_37_m_1017_et._1972047698,5,2020-08-13,0,1,37,10,0,0,11.695518580447414,0.9459459459459459
/moskva/kvartiry/1-k_kvartira_37_m_1017_et._1981800093,5,2020-08-05,0,1,37,10,0,0,14.293167708857114,0.8918918918918919
/moskva/kvartiry/1-k_kvartira_37_m_1019_et._1950267603,3,2020-08-13,0,1,37,10,0,0,10.34751529893556,0.9459459459459459
/moskva/kvartiry/1-k_kvartira_37_m_1112_et._1950906391,3,2020-08-04,0,1,37,11,0,0,15.037649645206713,0.9459459459459459
/moskva/kvartiry/1-k_kvartira_37_m_1112_et._1974833920,9,2020-08-09,0,1,37,11,0,0,12.833674364295671,0.6756756756756757
/moskva/kvartiry/1-k_kvartira_37_m_1114_et._1957075099,4,2020-08-12,0,1,37,11,0,0,24.387314519709967,0.8108108108108109
/moskva/kvartiry/1-k_kvartira_37_m_1116_et._1975635444,5,2020-08-02,0,1,37,11,0,0,16.05311753942439,0.7837837837837838
/moskva/kvartiry/1-k_kvartira_37_m_1117_et._1966331868,4,2020-08-13,0,1,37,11,0,0,14.517695813647885,0.8108108108108109
/moskva/kvartiry/1-k_kvartira_37_m_1117_et._1974098607,4,2020-08-09,0,1,37,11,0,0,15.037649645206713,0.8108108108108109
/moskva/kvartiry/1-k_kvartira_37_m_1117_et._1983737672,6,2020-08-05,0,1,37,11,1,0,11.149641237333775,0.8108108108108109
/moskva/kvartiry/1-k_kvartira_37_m_1119_et._1959671239,3,2020-08-13,0,1,37,11,0,0,10.34751529893556,0.972972972972973
/moskva/kvartiry/1-k_kvartira_37_m_112_et._1229519949,4,2020-08-01,0,1,37,1,0,0,17.749787002559334,0.6756756756756757
/moskva/kvartiry/1-k_kvartira_37_m_112_et._1976216071,7,2020-08-07,0,1,37,1,0,0,25.095109224601092,0.7297297297297297
/moskva/kvartiry/1-k_kvartira_37_m_117_et._1484465819,7,2020-08-04,0,1,37,1,0,0,21.056346800212825,0.8108108108108109
/moskva/kvartiry/1-k_kvartira_37_m_117_et._1785552951,14,2020-08-03,0,1,37,1,0,0,13.558779945548173,0.9459459459459459
/moskva/kvartiry/1-k_kvartira_37_m_117_et._1962581962,4,2020-08-08,0,1,37,1,0,0,20.95269505300285,0.8108108108108109
/moskva/kvartiry/1-k_kvartira_37_m_1216_et._1960455955,8,2020-08-02,0,1,37,12,0,0,11.267289786799822,0.8108108108108109
/moskva/kvartiry/1-k_kvartira_37_m_128_et._1955448914,3,2020-08-07,0,1,37,1,0,0,10.738613232563797,1.027027027027027
/moskva/kvartiry/1-k_kvartira_37_m_1316_et._1928559684,5,2020-08-13,0,1,37,13,0,0,17.18525020532792,0.7297297297297297
/moskva/kvartiry/1-k_kvartira_37_m_1316_et._1954836196,8,2020-08-04,0,1,37,13,0,0,3.1260312587717536,1.2162162162162162
/moskva/kvartiry/1-k_kvartira_37_m_1316_et._1981405567,5,2020-08-08,0,1,37,13,0,0,4.209940184044391,1.3513513513513513
/moskva/kvartiry/1-k_kvartira_37_m_1317_et._1981418491,5,2020-08-11,0,1,37,13,0,0,14.871192477480411,0.7567567567567568
/moskva/kvartiry/1-k_kvartira_37_m_1322_et._1969238071,15,2020-08-08,0,1,37,13,1,0,9.752617279075578,0.9459459459459459
/moskva/kvartiry/1-k_kvartira_37_m_1414_et._1959312426,19,2020-08-10,0,1,37,14,0,0,12.844090430537948,0.9459459459459459
/moskva/kvartiry/1-k_kvartira_37_m_1414_et._1965497163,23,2020-08-02,0,1,37,14,0,0,15.656473583949358,0.7297297297297297
/moskva/kvartiry/1-k_kvartira_37_m_1416_et._1889377637,12,2020-08-07,0,1,37,14,0,0,14.293167708857114,0.972972972972973
/moskva/kvartiry/1-k_kvartira_37_m_1416_et._1956703728,3,2020-08-13,0,1,37,14,0,0,16.167248744604045,0.7567567567567568
/moskva/kvartiry/1-k_kvartira_37_m_1419_et._1972835002,3,2020-08-12,0,1,37,14,0,0,11.623910675456328,0.8108108108108109
/moskva/kvartiry/1-k_kvartira_37_m_1423_et._1983862533,10,2020-08-06,0,1,37,14,0,0,14.274933458415227,1.0810810810810811
/moskva/kvartiry/1-k_kvartira_37_m_1515_et._1958854555,8,2020-08-10,0,1,37,15,0,0,19.189259057076622,0.981081081081081
/moskva/kvartiry/1-k_kvartira_37_m_1516_et._1950854623,11,2020-08-12,0,1,37,15,0,0,17.396838684991508,0.9459459459459459
/moskva/kvartiry/1-k_kvartira_37_m_1517_et._1953403412,21,2020-08-12,0,1,37,15,0,0,20.28006401482817,0.4864864864864865
/moskva/kvartiry/1-k_kvartira_37_m_1517_et._1960010043,21,2020-08-13,0,1,37,15,0,0,20.28006401482817,0.5405405405405406
/moskva/kvartiry/1-k_kvartira_37_m_1517_et._1971065109,22,2020-08-02,0,1,37,15,0,0,20.28006401482817,0.5945945945945946
/moskva/kvartiry/1-k_kvartira_37_m_15_et._1376127814,12,2020-08-05,0,1,37,1,0,0,10.34751529893556,1.0810810810810811
/moskva/kvartiry/1-k_kvartira_37_m_15_et._1976240445,11,2020-08-04,0,1,37,1,0,0,6.225509592284085,0.6756756756756757
/moskva/kvartiry/1-k_kvartira_37_m_15_et._1980940085,15,2020-08-07,0,1,37,1,0,0,9.207817966979363,0.8108108108108109
/moskva/kvartiry/1-k_kvartira_37_m_1616_et._1968090995,6,2020-08-07,0,1,37,16,0,0,16.05311753942439,0.8108108108108109
/moskva/kvartiry/1-k_kvartira_37_m_1617_et._1892240796,23,2020-08-09,0,1,37,16,0,0,22.579784132396757,0.8108108108108109
/moskva/kvartiry/1-k_kvartira_37_m_1617_et._1954906485,3,2020-08-14,0,1,37,16,0,0,20.28006401482817,0.7027027027027027
/moskva/kvartiry/1-k_kvartira_37_m_1620_et._1976947801,11,2020-08-06,0,1,37,16,0,0,42.08652548896108,1.0
/moskva/kvartiry/1-k_kvartira_37_m_1621_et._1447211001,11,2020-08-07,0,1,37,16,0,0,4.041818546236015,1.2162162162162162
/moskva/kvartiry/1-k_kvartira_37_m_1717_et._1958949070,3,2020-08-06,0,1,37,17,0,0,21.056346800212825,0.8108108108108109
/moskva/kvartiry/1-k_kvartira_37_m_1717_et._1980719203,20,2020-08-08,0,1,37,17,0,0,20.28006401482817,0.8108108108108109
/moskva/kvartiry/1-k_kvartira_37_m_1722_et._1965738800,18,2020-08-05,0,1,37,17,0,0,8.854535352572697,1.2162162162162162
/moskva/kvartiry/1-k_kvartira_37_m_1825_et._1800046368,8,2020-08-08,0,1,37,18,0,0,17.749787002559334,1.027027027027027
/moskva/kvartiry/1-k_kvartira_37_m_1921_et._1969652064,3,2020-08-14,0,1,37,19,0,0,11.543072929572398,1.3513513513513513
/moskva/kvartiry/1-k_kvartira_37_m_1922_et._1977751258,5,2020-08-03,0,1,37,19,0,0,14.517695813647885,0.8108108108108109
/moskva/kvartiry/1-k_kvartira_37_m_19_et._1669885537,21,2020-08-10,0,1,37,1,0,0,16.5081390984448,0.6756756756756757
/moskva/kvartiry/1-k_kvartira_37_m_19_et._1969504336,8,2020-08-13,0,1,37,1,0,0,17.749787002559334,0.8918918918918919
/moskva/kvartiry/1-k_kvartira_37_m_19_et._1970322199,19,2020-08-09,0,1,37,1,0,0,7.387032237319362,0.7297297297297297
/moskva/kvartiry/1-k_kvartira_37_m_19_et._1971310956,6,2020-08-05,0,1,37,1,0,0,10.738613232563797,0.8918918918918919
/moskva/kvartiry/1-k_kvartira_37_m_19_et._1974360674,8,2020-08-05,0,1,37,1,0,0,17.749787002559334,0.8918918918918919
/moskva/kvartiry/1-k_kvartira_37_m_19_et._1983394424,19,2020-08-05,0,1,37,1,0,0,13.279670805067859,1.2162162162162162
/moskva/kvartiry/1-k_kvartira_37_m_19_et._1983424732,14,2020-08-06,0,1,37,1,0,0,10.34751529893556,0.8648648648648649
/moskva/kvartiry/1-k_kvartira_37_m_2022_et._1960663061,9,2020-08-05,0,1,37,20,0,0,11.337152423327126,0.8918918918918919
/moskva/kvartiry/1-k_kvartira_37_m_2023_et._1952111565,2,2020-08-07,0,1,37,20,0,0,7.490292618174948,0.8108108108108109
/moskva/kvartiry/1-k_kvartira_37_m_2125_et._860250093,4,2020-08-11,0,1,37,21,0,0,14.871192477480411,0.9459459459459459
/moskva/kvartiry/1-k_kvartira_37_m_212_et._1792381346,16,2020-08-01,0,1,37,2,0,0,10.34751529893556,0.972972972972973
/moskva/kvartiry/1-k_kvartira_37_m_212_et._1914816203,9,2020-08-02,0,1,37,2,0,0,2.9469041999643286,1.1891621621621622
/moskva/kvartiry/1-k_kvartira_37_m_212_et._1973471794,10,2020-08-01,0,1,37,2,0,0,14.973041251810885,1.027027027027027
/moskva/kvartiry/1-k_kvartira_37_m_212_et._1980264393,28,2020-08-14,0,1,37,2,0,0,12.785580057042635,0.8108108108108109
/moskva/kvartiry/1-k_kvartira_37_m_214_et._1950857374,8,2020-08-14,0,1,37,2,0,0,12.37597295337994,0.918918918918919
/moskva/kvartiry/1-k_kvartira_37_m_214_et._1978900389,13,2020-08-09,0,1,37,2,0,0,14.871192477480411,0.9459459459459459
/moskva/kvartiry/1-k_kvartira_37_m_216_et._1849213879,8,2020-08-04,0,1,37,2,0,0,12.37597295337994,0.9459459459459459
/moskva/kvartiry/1-k_kvartira_37_m_216_et._1869519975,9,2020-08-02,0,1,37,2,0,0,42.08652548896108,1.0810810810810811
/moskva/kvartiry/1-k_kvartira_37_m_216_et._1976695320,11,2020-08-11,0,1,37,2,0,0,12.075557576493836,0.8648648648648649
/moskva/kvartiry/1-k_kvartira_37_m_216_et._670933126,18,2020-08-04,0,1,37,2,0,0,12.37597295337994,0.972972972972973
/moskva/kvartiry/1-k_kvartira_37_m_217_et._1960494413,21,2020-08-10,0,1,37,2,0,0,20.28006401482817,0.6756486486486486
/moskva/kvartiry/1-k_kvartira_37_m_217_et._1979919103,2,2020-08-03,0,1,37,2,0,0,19.24263549643987,0.9459459459459459
/moskva/kvartiry/1-k_kvartira_37_m_220_et._1768296031,15,2020-08-01,0,1,37,2,0,0,15.19765150338257,0.8108108108108109
/moskva/kvartiry/1-k_kvartira_37_m_2327_et._1971857731,10,2020-08-05,0,1,37,23,0,0,9.539817802472047,1.4864864864864864
/moskva/kvartiry/1-k_kvartira_37_m_23_et._1960169854,17,2020-08-03,0,1,37,2,0,0,25.095109224601092,0.8648648648648649
/moskva/kvartiry/1-k_kvartira_37_m_23_et._901967460,15,2020-08-08,0,1,37,2,0,0,25.095109224601092,0.8108108108108109
/moskva/kvartiry/1-k_kvartira_37_m_25_et._1856465690,6,2020-08-03,0,1,37,2,0,0,12.647554108980627,0.6756756756756757
/moskva/kvartiry/1-k_kvartira_37_m_25_et._1975265287,12,2020-08-07,0,1,37,2,0,0,12.647554108980627,0.8108108108108109
/moskva/kvartiry/1-k_kvartira_37_m_25_et._1980825206,9,2020-08-12,0,1,37,2,0,0,7.37912726359075,0.8648648648648649
/moskva/kvartiry/1-k_kvartira_37_m_25_et._847240082,2,2020-08-12,0,1,37,2,0,0,2.350441672322792,1.2702702702702702
/moskva/kvartiry/1-k_kvartira_37_m_26_et._1873040820,4,2020-08-10,0,1,37,2,0,0,8.197599186388118,1.3513513513513513
/moskva/kvartiry/1-k_kvartira_37_m_2933_et._1860186180,16,2020-08-08,0,1,37,29,0,0,14.517695813647885,0.918918918918919
/moskva/kvartiry/1-k_kvartira_37_m_29_et._1953312232,4,2020-08-09,0,1,37,2,0,0,16.18460293813983,0.6756756756756757
/moskva/kvartiry/1-k_kvartira_37_m_29_et._1960302138,12,2020-08-11,0,1,37,2,0,0,8.710491973192113,1.027027027027027
/moskva/kvartiry/1-k_kvartira_37_m_29_et._1960459709,7,2020-08-06,0,1,37,2,0,0,15.037649645206713,0.8108108108108109
/moskva/kvartiry/1-k_kvartira_37_m_29_et._1963475186,19,2020-08-05,0,1,37,2,0,0,7.518119314201787,0.7567567567567568
/moskva/kvartiry/1-k_kvartira_37_m_29_et._1978386037,8,2020-08-10,0,1,37,2,0,0,11.623910675456328,0.8108108108108109
/moskva/kvartiry/1-k_kvartira_37_m_312_et._1087480646,19,2020-08-12,0,1,37,3,0,0,15.815910794687333,0.7567567567567568
/moskva/kvartiry/1-k_kvartira_37_m_312_et._1889295435,4,2020-08-05,0,1,37,3,0,0,23.49489277665689,0.7837837837837838
/moskva/kvartiry/1-k_kvartira_37_m_314_et._1960187001,5,2020-08-05,0,1,37,3,0,0,5.84175515670864,0.8648648648648649
/moskva/kvartiry/1-k_kvartira_37_m_314_et._748797506,1,2020-08-04,0,1,37,3,0,0,23.933374800007574,0.8108108108108109
/moskva/kvartiry/1-k_kvartira_37_m_316_et._1431085307,17,2020-08-07,0,1,37,3,0,0,14.274933458415227,0.6486486486486487
/moskva/kvartiry/1-k_kvartira_37_m_316_et._1646378240,12,2020-08-03,0,1,37,3,0,0,14.293167708857114,0.7567567567567568
/moskva/kvartiry/1-k_kvartira_37_m_316_et._1916015381,21,2020-08-05,0,1,37,3,0,0,12.844090430537948,0.8108108108108109
/moskva/kvartiry/1-k_kvartira_37_m_317_et._18904034,8,2020-08-04,0,1,37,3,0,0,15.523108364057276,0.8108108108108109
/moskva/kvartiry/1-k_kvartira_37_m_317_et._1955973845,4,2020-08-13,0,1,37,3,0,0,4.041818546236015,1.4054054054054055
/moskva/kvartiry/1-k_kvartira_37_m_317_et._1968396056,4,2020-08-08,0,1,37,3,0,0,18.95519830381052,0.8108108108108109
/moskva/kvartiry/1-k_kvartira_37_m_317_et._1969451005,7,2020-08-07,0,1,37,3,0,0,15.815910794687333,1.0810810810810811
/moskva/kvartiry/1-k_kvartira_37_m_317_et._1972388235,6,2020-08-10,0,1,37,3,0,0,12.089482000516536,1.0810810810810811
/moskva/kvartiry/1-k_kvartira_37_m_317_et._1974388031,8,2020-08-03,0,1,37,3,0,0,10.34751529893556,1.162162162162162
/moskva/kvartiry/1-k_kvartira_37_m_317_et._1981355448,5,2020-08-09,0,1,37,3,0,0,12.647554108980627,0.8918918918918919
/moskva/kvartiry/1-k_kvartira_37_m_318_et._600731836,11,2020-08-10,0,1,37,3,0,0,22.579784132396757,0.9459459459459459
/moskva/kvartiry/1-k_kvartira_37_m_322_et._1980473324,10,2020-08-04,0,1,37,3,0,0,10.34751529893556,1.0810810810810811
/moskva/kvartiry/1-k_kvartira_37_m_35_et._1297276217,5,2020-08-14,0,1,37,3,0,0,12.833674364295671,0.7567567567567568
/moskva/kvartiry/1-k_kvartira_37_m_35_et._1851705892,8,2020-08-07,0,1,37,3,0,0,3.1260312587717536,1.0810810810810811
/moskva/kvartiry/1-k_kvartira_37_m_35_et._1960986031,6,2020-08-04,0,1,37,3,0,0,10.738613232563797,0.6756756756756757
/moskva/kvartiry/1-k_kvartira_37_m_35_et._1969503202,15,2020-08-12,0,1,37,3,0,0,7.490292618174948,0.8108108108108109
/moskva/kvartiry/1-k_kvartira_37_m_35_et._1976224663,12,2020-08-10,0,1,37,3,0,0,11.468256055345096,0.8108108108108109
/moskva/kvartiry/1-k_kvartira_37_m_35_et._1980802222,6,2020-08-14,0,1,37,3,0,0,7.518119314201787,0.8108108108108109
/moskva/kvartiry/1-k_kvartira_37_m_35_et._1983432648,6,2020-08-05,0,1,37,3,0,0,10.477097307352325,1.2162162162162162
/moskva/kvartiry/1-k_kvartira_37_m_38_et._1965464954,5,2020-08-11,0,1,37,3,0,0,7.37912726359075,0.8648648648648649
/moskva/kvartiry/1-k_kvartira_37_m_39_et._1618703845,15,2020-08-06,0,1,37,3,0,0,17.396838684991508,0.7567567567567568
/moskva/kvartiry/1-k_kvartira_37_m_39_et._1952346421,4,2020-08-08,0,1,37,3,0,0,12.844090430537948,1.0810810810810811
/moskva/kvartiry/1-k_kvartira_37_m_39_et._1969581908,8,2020-08-10,0,1,37,3,0,0,12.089482000516536,1.3513513513513513
/moskva/kvartiry/1-k_kvartira_37_m_39_et._1981745446,7,2020-08-09,0,1,37,3,1,0,6.2206611786157175,0.8108108108108109
/moskva/kvartiry/1-k_kvartira_37_m_39_et._630607999,16,2020-08-10,0,1,37,3,1,0,10.131813490251698,0.9459459459459459
/moskva/kvartiry/1-k_kvartira_37_m_412_et._1866917104,5,2020-08-07,0,1,37,4,0,0,16.91850951108148,0.7297297297297297
/moskva/kvartiry/1-k_kvartira_37_m_412_et._1967728193,3,2020-08-10,0,1,37,4,0,0,12.785580057042635,0.8918918918918919
/moskva/kvartiry/1-k_kvartira_37_m_412_et._1973442658,16,2020-08-05,0,1,37,4,0,0,10.280529714740107,0.8648648648648649
/moskva/kvartiry/1-k_kvartira_37_m_416_et._1375090093,15,2020-08-08,0,1,37,4,0,0,12.844090430537948,0.8918918918918919
/moskva/kvartiry/1-k_kvartira_37_m_416_et._1866732245,4,2020-08-03,0,1,37,4,0,0,15.136161437397824,0.7837837837837838
/moskva/kvartiry/1-k_kvartira_37_m_416_et._1952251862,7,2020-08-13,0,1,37,4,0,0,13.35746983723144,0.8648648648648649
/moskva/kvartiry/1-k_kvartira_37_m_416_et._821739867,22,2020-08-02,0,1,37,4,0,0,14.973041251810885,0.8648648648648649
/moskva/kvartiry/1-k_kvartira_37_m_417_et._1958111989,3,2020-08-13,0,1,37,4,0,0,17.18525020532792,0.8378378378378378
/moskva/kvartiry/1-k_kvartira_37_m_417_et._756922804,11,2020-08-05,0,1,37,4,0,0,12.184305862368571,0.8648648648648649
/moskva/kvartiry/1-k_kvartira_37_m_422_et._1898134964,4,2020-08-05,0,1,37,4,0,0,14.871192477480411,0.7027027027027027
/moskva/kvartiry/1-k_kvartira_37_m_424_et._728967560,6,2020-08-05,0,1,37,4,0,0,12.86651739103494,0.9459459459459459
/moskva/kvartiry/1-k_kvartira_37_m_427_et._1959674360,8,2020-08-03,0,1,37,4,0,0,17.396838684991508,1.054054054054054
/moskva/kvartiry/1-k_kvartira_37_m_45_et._1111696060,3,2020-08-03,0,1,37,4,0,0,12.833674364295671,0.7567567567567568
/moskva/kvartiry/1-k_kvartira_37_m_45_et._1973552753,12,2020-08-10,0,1,37,4,1,0,10.131813490251698,0.9459459459459459
/moskva/kvartiry/1-k_kvartira_37_m_45_et._1974832852,27,2020-08-14,0,1,37,4,0,0,20.28006401482817,0.6216216216216216
/moskva/kvartiry/1-k_kvartira_37_m_45_et._1978547699,8,2020-08-03,0,1,37,4,0,0,9.247207577700687,0.8918918918918919
/moskva/kvartiry/1-k_kvartira_37_m_48_et._1960209266,2,2020-08-05,0,1,37,4,0,0,7.518119314201787,0.9459459459459459
/moskva/kvartiry/1-k_kvartira_37_m_49_et._1261332907,10,2020-08-06,0,1,37,4,0,0,14.871192477480411,0.7297297297297297
/moskva/kvartiry/1-k_kvartira_37_m_49_et._1360190940,7,2020-08-05,0,1,37,4,0,0,17.749787002559334,0.8918918918918919
/moskva/kvartiry/1-k_kvartira_37_m_49_et._1881469554,11,2020-08-06,0,1,37,4,0,0,16.167248744604045,0.9459459459459459
/moskva/kvartiry/1-k_kvartira_37_m_49_et._1944304551,20,2020-08-14,0,1,37,4,0,0,12.833674364295671,0.7837837837837838
/moskva/kvartiry/1-k_kvartira_37_m_49_et._1981271327,9,2020-08-04,0,1,37,4,0,0,12.833674364295671,0.8108108108108109
/moskva/kvartiry/1-k_kvartira_37_m_512_et._1263483895,3,2020-08-05,0,1,37,5,0,0,16.5081390984448,0.9459459459459459
/moskva/kvartiry/1-k_kvartira_37_m_513_et._1835259790,6,2020-08-01,0,1,37,5,0,0,5.84175515670864,1.2162162162162162
/moskva/kvartiry/1-k_kvartira_37_m_516_et._1205149707,28,2020-08-04,0,1,37,5,0,0,12.785580057042635,0.9459459459459459
/moskva/kvartiry/1-k_kvartira_37_m_516_et._1866536551,10,2020-08-02,0,1,37,5,0,0,16.05311753942439,0.727027027027027
/moskva/kvartiry/1-k_kvartira_37_m_516_et._1969157167,22,2020-08-14,0,1,37,5,0,0,9.207817966979363,1.0810810810810811
/moskva/kvartiry/1-k_kvartira_37_m_517_et._1960262853,4,2020-08-09,0,1,37,5,0,0,37.45778425190925,0.8918918918918919
/moskva/kvartiry/1-k_kvartira_37_m_55_et._1929525055,9,2020-08-07,0,1,37,5,0,0,9.247207577700687,1.0810810810810811
/moskva/kvartiry/1-k_kvartira_37_m_55_et._1954205053,10,2020-08-04,0,1,37,5,0,0,9.36889997825766,1.0810810810810811
/moskva/kvartiry/1-k_kvartira_37_m_55_et._1980934669,7,2020-08-04,0,1,37,5,1,0,8.86937145169443,0.9459459459459459
/moskva/kvartiry/1-k_kvartira_37_m_57_et._1957926765,6,2020-08-06,0,1,37,5,0,0,18.55994978703984,1.0
/moskva/kvartiry/1-k_kvartira_37_m_59_et._1529822755,19,2020-08-11,0,1,37,5,0,0,12.37597295337994,0.6756756756756757
/moskva/kvartiry/1-k_kvartira_37_m_59_et._1567564509,7,2020-08-03,0,1,37,5,0,0,14.973041251810885,0.8378378378378378
/moskva/kvartiry/1-k_kvartira_37_m_59_et._1976424994,19,2020-08-01,0,1,37,5,0,0,12.844090430537948,0.6486486486486487
/moskva/kvartiry/1-k_kvartira_37_m_612_et._1024376740,8,2020-08-11,0,1,37,6,0,0,12.37597295337994,0.9459459459459459
/moskva/kvartiry/1-k_kvartira_37_m_612_et._1941806103,23,2020-08-03,0,1,37,6,0,0,20.28006401482817,0.7297297297297297
/moskva/kvartiry/1-k_kvartira_37_m_614_et._1918851196,22,2020-08-04,0,1,37,6,0,0,12.844090430537948,0.8108108108108109
/moskva/kvartiry/1-k_kvartira_37_m_614_et._1973328878,18,2020-08-05,0,1,37,6,0,0,16.5081390984448,0.5405405405405406
/moskva/kvartiry/1-k_kvartira_37_m_617_et._1399961603,7,2020-08-11,0,1,37,6,0,0,13.558779945548173,0.7297297297297297
/moskva/kvartiry/1-k_kvartira_37_m_617_et._1974518966,17,2020-08-10,0,1,37,6,0,0,18.55746949466688,0.8108108108108109
/moskva/kvartiry/1-k_kvartira_37_m_617_et._1974624638,9,2020-08-09,0,1,37,6,0,0,12.844090430537948,0.8108108108108109
/moskva/kvartiry/1-k_kvartira_37_m_68_et._1961156784,11,2020-08-02,0,1,37,6,0,0,12.833674364295671,0.7027027027027027
/moskva/kvartiry/1-k_kvartira_37_m_68_et._1966720290,5,2020-08-06,0,1,37,6,0,1,3.082867206614293,1.864864864864865
/moskva/kvartiry/1-k_kvartira_37_m_69_et._1959947216,9,2020-08-07,0,1,37,6,0,0,13.279670805067859,0.8108108108108109
/moskva/kvartiry/1-k_kvartira_37_m_69_et._1968409232,7,2020-08-11,0,1,37,6,0,0,17.749787002559334,0.7027027027027027
/moskva/kvartiry/1-k_kvartira_37_m_712_et._1002586461,11,2020-08-03,0,1,37,7,0,0,10.477097307352325,0.7837837837837838
/moskva/kvartiry/1-k_kvartira_37_m_712_et._1836644575,18,2020-08-04,0,1,37,7,0,0,15.19765150338257,0.8108108108108109
/moskva/kvartiry/1-k_kvartira_37_m_714_et._1965481771,8,2020-08-11,0,1,37,7,0,0,17.749787002559334,1.0
/moskva/kvartiry/1-k_kvartira_37_m_716_et._1855521129,14,2020-08-07,0,1,37,7,0,0,12.075557576493836,1.135135135135135
/moskva/kvartiry/1-k_kvartira_37_m_716_et._1994696837,14,2020-08-12,0,1,37,7,0,0,25.095109224601092,0.8108108108108109
/moskva/kvartiry/1-k_kvartira_37_m_717_et._1973474144,8,2020-08-07,0,1,37,7,0,0,15.136161437397824,0.6756756756756757
/moskva/kvartiry/1-k_kvartira_37_m_78_et._1968385989,5,2020-08-05,0,1,37,7,0,0,2.9469041999643286,1.3513513513513513
/moskva/kvartiry/1-k_kvartira_37_m_79_et._1951301762,23,2020-08-01,0,1,37,7,0,0,13.104947130339838,0.7567567567567568
/moskva/kvartiry/1-k_kvartira_37_m_812_et._1834472036,3,2020-08-05,0,1,37,8,0,0,17.749787002559334,0.6756756756756757
/moskva/kvartiry/1-k_kvartira_37_m_812_et._1954280337,4,2020-08-05,0,1,37,8,0,0,11.857816451516747,0.8108108108108109
/moskva/kvartiry/1-k_kvartira_37_m_812_et._1959227681,3,2020-08-12,0,1,37,8,0,0,4.118448547997712,0.8648648648648649
/moskva/kvartiry/1-k_kvartira_37_m_812_et._1963197491,10,2020-08-07,0,1,37,8,0,0,7.518119314201787,1.027027027027027
/moskva/kvartiry/1-k_kvartira_37_m_812_et._572930431,4,2020-08-13,0,1,37,8,0,0,9.207817966979363,1.2162162162162162
/moskva/kvartiry/1-k_kvartira_37_m_814_et._1951092168,24,2020-08-03,0,1,37,8,0,0,13.104947130339838,0.8648648648648649
/moskva/kvartiry/1-k_kvartira_37_m_814_et._1980170253,9,2020-08-14,0,1,37,8,0,0,12.647554108980627,0.918918918918919
/moskva/kvartiry/1-k_kvartira_37_m_816_et._1928752050,19,2020-08-04,0,1,37,8,0,0,14.274933458415227,1.027027027027027
/moskva/kvartiry/1-k_kvartira_37_m_816_et._1967161618,10,2020-08-05,0,1,37,8,0,0,16.05311753942439,0.8108108108108109
/moskva/kvartiry/1-k_kvartira_37_m_816_et._1969667745,9,2020-08-12,0,1,37,8,0,0,7.240311699791832,1.2162162162162162
/moskva/kvartiry/1-k_kvartira_37_m_816_et._1978377719,13,2020-08-13,0,1,37,8,0,0,38.05223639778658,0.7567567567567568
/moskva/kvartiry/1-k_kvartira_37_m_817_et._1956722601,22,2020-08-04,0,1,37,8,0,0,9.880492727191683,0.9459459459459459
/moskva/kvartiry/1-k_kvartira_37_m_819_et._1959329957,6,2020-08-05,0,1,37,8,0,0,13.37940520440252,1.6216216216216217
/moskva/kvartiry/1-k_kvartira_37_m_89_et._1969494237,2,2020-08-13,0,1,37,8,0,0,2.350441672322792,2.4324324324324325
